"baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl.id","gene.symbol","gene.description"
10.9460855336358,-3.13824523944544,1.32664720563313,0.000567589648919764,0.00679363765444822,"ENSMUSG00000018620","Mmp20","matrix metallopeptidase 20 (enamelysin) [Source:MGI Symbol;Acc:MGI:1353466]"
185.831253294038,-3.06034899598597,0.317107057144978,1.14155064235193e-23,3.09740740958157e-21,"ENSMUSG00000018924","Alox15","arachidonate 15-lipoxygenase [Source:MGI Symbol;Acc:MGI:87997]"
398.740765579041,-2.90944532568027,0.215562846166557,9.6964533820403e-43,7.8929130529808e-40,"ENSMUSG00000022435","Upk3a","uroplakin 3A [Source:MGI Symbol;Acc:MGI:98914]"
71.4724992627951,-2.88361269266002,0.453057917369685,6.75153804375517e-12,6.16870118814121e-10,"ENSMUSG00000054662","Ano9","anoctamin 9 [Source:MGI Symbol;Acc:MGI:1918595]"
379.125124898403,-2.84808610272932,0.230794040196417,2.00104993976998e-36,1.15596136520648e-33,"ENSMUSG00000017723","Wfdc2","WAP four-disulfide core domain 2 [Source:MGI Symbol;Acc:MGI:1914951]"
188.737362062145,-2.84493468289975,0.33132812569319,1.43790704895076e-19,3.1492633923529e-17,"ENSMUSG00000063632","Sox11","SRY (sex determining region Y)-box 11 [Source:MGI Symbol;Acc:MGI:98359]"
28.1430776658737,-2.82179733436345,0.657577222719594,9.8538475918304e-07,2.89283119138523e-05,"ENSMUSG00000101059","Gm4017","predicted gene 4017 [Source:MGI Symbol;Acc:MGI:3782191]"
75.6163372343255,-2.80546271948109,0.464768196203344,3.42749195484506e-11,2.77735411436042e-09,"ENSMUSG00000022132","Cldn10","claudin 10 [Source:MGI Symbol;Acc:MGI:1913101]"
9.33674529619817,-2.76616425795835,1.5912791386172,0.00179350998811898,0.0174082259443006,"ENSMUSG00000073574","Grxcr2","glutaredoxin, cysteine rich 2 [Source:MGI Symbol;Acc:MGI:2685697]"
80.8927002972373,-2.75439356933904,0.399238550637063,2.52711209656683e-13,2.81090207610675e-11,"ENSMUSG00000034706","Dnaic2","dynein, axonemal, intermediate chain 2 [Source:MGI Symbol;Acc:MGI:2685574]"
35.4219296291091,-2.73528399588062,0.628264534279649,4.81953373064941e-07,1.53028741220691e-05,"ENSMUSG00000111933","Gm36660","predicted gene, 36660 [Source:MGI Symbol;Acc:MGI:5595819]"
32.1954090898691,-2.72236345321136,0.638281244358782,8.27279271442797e-07,2.48572436124121e-05,"ENSMUSG00000032572","Col6a4","collagen, type VI, alpha 4 [Source:MGI Symbol;Acc:MGI:1915803]"
69.9364652511673,-2.68462151259699,0.424576100524197,1.24084649003245e-11,1.06832110305294e-09,"ENSMUSG00000020591","Ntsr2","neurotensin receptor 2 [Source:MGI Symbol;Acc:MGI:108018]"
67.3967954875308,-2.67227617637998,0.457309683956566,1.93947421928916e-10,1.38374917605698e-08,"ENSMUSG00000032011","Thy1","thymus cell antigen 1, theta [Source:MGI Symbol;Acc:MGI:98747]"
78.5203999134095,-2.63446671896092,0.408209109982859,4.89455857849499e-12,4.61325026440464e-10,"ENSMUSG00000079465","Col4a3","collagen, type IV, alpha 3 [Source:MGI Symbol;Acc:MGI:104688]"
11.8781882281399,-2.62831177066504,1.22941272116357,0.00100386994228364,0.0109220903618016,"ENSMUSG00000005220","Corin","corin, serine peptidase [Source:MGI Symbol;Acc:MGI:1349451]"
70.381669804811,-2.62130463359272,0.43484074020759,7.27000572968381e-11,5.56372917124691e-09,"ENSMUSG00000066197","Gpr139","G protein-coupled receptor 139 [Source:MGI Symbol;Acc:MGI:2685341]"
36.7902538724191,-2.53857721897127,0.585917636737093,6.35752137781157e-07,1.95619403494587e-05,"ENSMUSG00000026435","Slc45a3","solute carrier family 45, member 3 [Source:MGI Symbol;Acc:MGI:1922082]"
137.535196954959,-2.49479861352137,0.320579694614815,3.16922830741337e-16,4.80970682450497e-14,"ENSMUSG00000038963","Slco4a1","solute carrier organic anion transporter family, member 4a1 [Source:MGI Symbol;Acc:MGI:1351866]"
16.0454008334047,-2.47075978406277,1.23617662732281,0.000601704278336958,0.00712486513876659,"ENSMUSG00000031271","Serpina7","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 7 [Source:MGI Symbol;Acc:MGI:3041197]"
205.613381505743,-2.45849609092242,0.30882126521412,3.37955092894065e-17,5.60379611439529e-15,"ENSMUSG00000032698","Lmo2","LIM domain only 2 [Source:MGI Symbol;Acc:MGI:102811]"
50.1713236440934,-2.45318993230848,0.522169501891413,9.19951430691771e-08,3.56027987213381e-06,"ENSMUSG00000021223","Papln","papilin, proteoglycan-like sulfated glycoprotein [Source:MGI Symbol;Acc:MGI:2386139]"
43.0080966015701,-2.43798459380471,0.690492161678013,5.82166923913339e-06,0.00013539539316156,"ENSMUSG00000023078","Cxcl13","chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]"
16.1181090543661,-2.42845046920441,0.933174709048235,0.000352932590474142,0.00463026874008126,"ENSMUSG00000040170","Fmo2","flavin containing monooxygenase 2 [Source:MGI Symbol;Acc:MGI:1916776]"
661.872085731945,-2.41907804618092,0.23073955196273,1.82071422871839e-27,5.92824552870707e-25,"ENSMUSG00000031772","Cntnap4","contactin associated protein-like 4 [Source:MGI Symbol;Acc:MGI:2183572]"
23.8022923001883,-2.41425621495793,0.754740458102192,4.94125276097911e-05,0.000884879544436139,"ENSMUSG00000109432","Gm44785","predicted gene 44785 [Source:MGI Symbol;Acc:MGI:5753361]"
16.3404097898236,-2.38531379182547,0.930216419385655,0.000369424429442939,0.00479395121917692,"ENSMUSG00000040485","Lrrc52","leucine rich repeat containing 52 [Source:MGI Symbol;Acc:MGI:1924118]"
37.8546307156496,-2.37815756195088,0.817976331308616,3.10537057474819e-05,0.000596044761549738,"ENSMUSG00000014725","Adam28","a disintegrin and metallopeptidase domain 28 [Source:MGI Symbol;Acc:MGI:105988]"
1057.83601855963,-2.37194506306471,0.217005093944664,1.06082699426274e-29,4.04197655601217e-27,"ENSMUSG00000031825","Crispld2","cysteine-rich secretory protein LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1926142]"
206.388932450272,-2.37035904103364,0.272491059855859,1.44203483455962e-19,3.1492633923529e-17,"ENSMUSG00000019102","Aldh3a1","aldehyde dehydrogenase family 3, subfamily A1 [Source:MGI Symbol;Acc:MGI:1353451]"
28.8103001621492,-2.35759416702101,0.734065789158503,3.05840449703389e-05,0.000588291167914962,"ENSMUSG00000030022","Adamts9","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 9 [Source:MGI Symbol;Acc:MGI:1916320]"
17.1322927946566,-2.35307153426044,0.979928672939797,0.000414023872978812,0.00524352158225216,"ENSMUSG00000024517","Grp","gastrin releasing peptide [Source:MGI Symbol;Acc:MGI:95833]"
53.0810213280397,-2.35122109020823,0.521165034854992,1.97266725330695e-07,6.95404038823244e-06,"ENSMUSG00000002565","Scin","scinderin [Source:MGI Symbol;Acc:MGI:1306794]"
57.6120934299035,-2.34873032672233,0.453369964736344,1.11216906804244e-08,5.38289828932542e-07,"ENSMUSG00000035273","Hpse","heparanase [Source:MGI Symbol;Acc:MGI:1343124]"
36.5361400124009,-2.32564342599535,0.616426503668899,5.73109486869795e-06,0.000133835059291593,"ENSMUSG00000017400","Stac2","SH3 and cysteine rich domain 2 [Source:MGI Symbol;Acc:MGI:2144518]"
138.519885945889,-2.28666095488187,0.309160088873066,7.3523061834731e-15,1.00507709262318e-12,"ENSMUSG00000033595","Lgi3","leucine-rich repeat LGI family, member 3 [Source:MGI Symbol;Acc:MGI:2182619]"
18.3873656529155,-2.27017698187104,1.01089339553475,0.000496192630284758,0.0060861764542051,"ENSMUSG00000028778","Hcrtr1","hypocretin (orexin) receptor 1 [Source:MGI Symbol;Acc:MGI:2385650]"
440.765597779081,-2.23802587080415,0.223818939983247,5.97426954812748e-25,1.72560030754624e-22,"ENSMUSG00000022479","Vdr","vitamin D (1,25-dihydroxyvitamin D3) receptor [Source:MGI Symbol;Acc:MGI:103076]"
159.822622434149,-2.21349300816277,0.331388312284251,7.22516748735143e-13,7.47909244875662e-11,"ENSMUSG00000050164","Mchr1","melanin-concentrating hormone receptor 1 [Source:MGI Symbol;Acc:MGI:2180756]"
54.800244640102,-2.20950047214178,0.477470040961149,1.57355967980434e-07,5.72750137112524e-06,"ENSMUSG00000008461","Fut1","fucosyltransferase 1 [Source:MGI Symbol;Acc:MGI:109375]"
21.8561628521607,-2.20935522948877,0.790156128257934,0.000207911849537123,0.00297862832120864,"ENSMUSG00000079014","Serpina3i","serine (or cysteine) peptidase inhibitor, clade A, member 3I [Source:MGI Symbol;Acc:MGI:2182841]"
44.1708522283776,-2.19865487871104,0.516771866650203,1.03313976718146e-06,3.01953092483421e-05,"ENSMUSG00000009292","Trpm2","transient receptor potential cation channel, subfamily M, member 2 [Source:MGI Symbol;Acc:MGI:1351901]"
9.94096252867228,-2.19432404456953,1.58839623125662,0.00304365084786329,0.0266533875712256,"ENSMUSG00000089776","Gm15684","predicted gene 15684 [Source:MGI Symbol;Acc:MGI:3783126]"
20.1259756992495,-2.1934688834827,0.95728889251947,0.000402893542996239,0.00512430224998341,"ENSMUSG00000021294","Kif26a","kinesin family member 26A [Source:MGI Symbol;Acc:MGI:2447072]"
74.040152272039,-2.18948486429367,0.405386230239604,3.36952264542576e-09,1.83967718092331e-07,"ENSMUSG00000067158","Col4a4","collagen, type IV, alpha 4 [Source:MGI Symbol;Acc:MGI:104687]"
15.3412927223558,-2.1822130148851,1.06160607952349,0.000973361385030517,0.0106611349743893,"ENSMUSG00000033453","Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]"
14.1481617945137,-2.11328693058724,1.17269737883712,0.00141084273832889,0.0143634859340499,"ENSMUSG00000097993","Ptprv","protein tyrosine phosphatase, receptor type, V [Source:MGI Symbol;Acc:MGI:108027]"
15.7180738013414,-2.10723164026196,0.994249325418132,0.000936698647038538,0.0103417998589187,"ENSMUSG00000035104","Eva1a","eva-1 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:2385247]"
30.9935856921778,-2.10490126989571,0.631713344041168,3.74038514680961e-05,0.000699924944713338,"ENSMUSG00000097462","9530026P05Rik","RIKEN cDNA 9530026P05 gene [Source:MGI Symbol;Acc:MGI:1924659]"
281.007873076717,-2.09408401332659,0.239097545996272,1.05240085141684e-19,2.35579930589659e-17,"ENSMUSG00000030088","Aldh1l1","aldehyde dehydrogenase 1 family, member L1 [Source:MGI Symbol;Acc:MGI:1340024]"
46.0156423410001,-2.09171872276703,0.503781951102062,1.67115168747216e-06,4.56423450578561e-05,"ENSMUSG00000103808","Gm37060","predicted gene, 37060 [Source:MGI Symbol;Acc:MGI:5610288]"
137.170892766556,-2.08820852315464,0.302950810882575,2.9819231895146e-13,3.25611466328217e-11,"ENSMUSG00000040536","Necab1","N-terminal EF-hand calcium binding protein 1 [Source:MGI Symbol;Acc:MGI:1916602]"
181.602556583452,-2.07502343786486,0.294690422586238,7.36514526577595e-14,8.9328503803772e-12,"ENSMUSG00000044674","Fzd1","frizzled class receptor 1 [Source:MGI Symbol;Acc:MGI:1196625]"
25.7958998596004,-2.06654546755004,0.71694426726961,0.000141845973987339,0.00216553938803518,"ENSMUSG00000115969","Gm46519","predicted gene, 46519 [Source:MGI Symbol;Acc:MGI:5826156]"
39.4666371935615,-2.04327347361092,0.53079276050763,6.01490625011315e-06,0.000139166590603393,"ENSMUSG00000006538","Ihh","Indian hedgehog [Source:MGI Symbol;Acc:MGI:96533]"
22.8207179043597,-2.03793062084124,0.787989525205884,0.000334737366311387,0.00444035315252172,"ENSMUSG00000110623","Gm32005","predicted gene, 32005 [Source:MGI Symbol;Acc:MGI:5591164]"
273.950590673853,-2.02860672338909,0.28769079075933,6.64547466726443e-14,8.20739036837044e-12,"ENSMUSG00000019929","Dcn","decorin [Source:MGI Symbol;Acc:MGI:94872]"
60.9587365769386,-2.01583621939156,0.433831270076448,1.74423699722428e-07,6.28486843989786e-06,"ENSMUSG00000049303","Syt12","synaptotagmin XII [Source:MGI Symbol;Acc:MGI:2159601]"
49.5948787395283,-2.00637690512702,0.5085113738262,3.11604774081095e-06,7.91520325424717e-05,"ENSMUSG00000044172","Ptx4","pentraxin 4 [Source:MGI Symbol;Acc:MGI:1915759]"
48.5261864107334,-2.00589844820739,0.478463802347852,1.44193914259914e-06,4.06649545915991e-05,"ENSMUSG00000075027","4631405J19Rik","RIKEN cDNA 4631405J19 gene [Source:MGI Symbol;Acc:MGI:3045383]"
92.9367465367954,-2.00218092419794,0.397061071676688,1.6942982708366e-08,7.7798701113184e-07,"ENSMUSG00000020251","Glt8d2","glycosyltransferase 8 domain containing 2 [Source:MGI Symbol;Acc:MGI:1922032]"
88.1298325826041,-2.00147122154292,0.364866975009961,2.25846319758226e-09,1.29629996609946e-07,"ENSMUSG00000097767","Miat","myocardial infarction associated transcript (non-protein coding) [Source:MGI Symbol;Acc:MGI:2444886]"
43.4682737479415,-1.975178269181,0.705575345692656,8.28754788396738e-05,0.00136786550696855,"ENSMUSG00000026840","Lamc3","laminin gamma 3 [Source:MGI Symbol;Acc:MGI:1344394]"
680.297262860915,-1.97366259509842,0.207125464620094,5.30123790180388e-23,1.39609659331623e-20,"ENSMUSG00000026748","Plxdc2","plexin domain containing 2 [Source:MGI Symbol;Acc:MGI:1914698]"
199.390320161367,-1.96394029985981,0.276218749473918,5.10305716834028e-14,6.48124452274026e-12,"ENSMUSG00000052889","Prkcb","protein kinase C, beta [Source:MGI Symbol;Acc:MGI:97596]"
42.482972634119,-1.95947883267244,0.596625062474144,2.85132116928357e-05,0.000553211912237596,"ENSMUSG00000027386","Fbln7","fibulin 7 [Source:MGI Symbol;Acc:MGI:1917620]"
20.4638900522154,-1.95761523758205,0.826003823332477,0.00057261434804238,0.00684081237140957,"ENSMUSG00000053749","Gm9920","predicted gene 9920 [Source:MGI Symbol;Acc:MGI:3642228]"
34.0125240694441,-1.91759640061154,0.823563048492387,0.000262363847056864,0.00359205793050025,"ENSMUSG00000037492","Zmat4","zinc finger, matrin type 4 [Source:MGI Symbol;Acc:MGI:2443497]"
27.966509532792,-1.91244873748973,0.644459662431023,0.000140619294985049,0.00215231652529252,"ENSMUSG00000084081","Gm12057","predicted gene 12057 [Source:MGI Symbol;Acc:MGI:3650030]"
212.898725879493,-1.90374786144543,0.269065350874554,7.22375034893018e-14,8.86047405812614e-12,"ENSMUSG00000086807","Platr21","pluripotency associated transcript 21 [Source:MGI Symbol;Acc:MGI:1925776]"
20.6974290396371,-1.87076657932104,0.818944132974988,0.000770013096859815,0.00876630294886559,"ENSMUSG00000020774","Aspa","aspartoacylase [Source:MGI Symbol;Acc:MGI:87914]"
61.7995534476664,-1.86938453441241,0.443324256696182,1.13773744786421e-06,3.2862261639278e-05,"ENSMUSG00000030519","Apba2","amyloid beta (A4) precursor protein-binding, family A, member 2 [Source:MGI Symbol;Acc:MGI:1261791]"
671.245230383478,-1.86791652843579,0.227199260583986,5.84401884402856e-18,1.11374060609867e-15,"ENSMUSG00000021983","Atp8a2","ATPase, aminophospholipid transporter-like, class I, type 8A, member 2 [Source:MGI Symbol;Acc:MGI:1354710]"
845.010019439063,-1.86581381702454,0.231807553709849,1.95997553955094e-17,3.44110215316454e-15,"ENSMUSG00000034825","Nrip3","nuclear receptor interacting protein 3 [Source:MGI Symbol;Acc:MGI:1925843]"
155.212465761539,-1.85802281483283,0.289654156638084,8.43037265476096e-12,7.43700066509652e-10,"ENSMUSG00000023336","Wfdc1","WAP four-disulfide core domain 1 [Source:MGI Symbol;Acc:MGI:1915116]"
66.4911020906012,-1.84975534978699,0.47903463319467,4.59057228121516e-06,0.000111242176470908,"ENSMUSG00000039323","Igfbp2","insulin-like growth factor binding protein 2 [Source:MGI Symbol;Acc:MGI:96437]"
188.339203315643,-1.82517390745879,0.275632505660012,2.01300036424898e-12,1.99164699021938e-10,"ENSMUSG00000026989","Dapl1","death associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1923997]"
65.9439220950065,-1.81995637868302,0.413548217853989,5.82842106337252e-07,1.81838613942291e-05,"ENSMUSG00000050957","Insl6","insulin-like 6 [Source:MGI Symbol;Acc:MGI:1351595]"
32.375247029916,-1.81388352053202,0.668225305855167,0.000201895111648812,0.00290871895366607,"ENSMUSG00000026437","Cdk18","cyclin-dependent kinase 18 [Source:MGI Symbol;Acc:MGI:97518]"
113.549430425242,-1.8084330308267,0.344131396134034,7.14586697294879e-09,3.66671019345464e-07,"ENSMUSG00000023153","Tmem52","transmembrane protein 52 [Source:MGI Symbol;Acc:MGI:1916921]"
43.6549224609195,-1.80764532647267,0.554979860693599,4.47085183001338e-05,0.000814486414769885,"ENSMUSG00000047344","Lancl3","LanC lantibiotic synthetase component C-like 3 (bacterial) [Source:MGI Symbol;Acc:MGI:2443335]"
143.868181631209,-1.80693415405321,0.297391064825167,6.97552276232158e-11,5.36127303122982e-09,"ENSMUSG00000090035","Galnt4","polypeptide N-acetylgalactosaminyltransferase 4 [Source:MGI Symbol;Acc:MGI:894692]"
97.1602644039335,-1.79302044684063,0.479435247715108,3.45447126295402e-06,8.65212187090637e-05,"ENSMUSG00000027463","Slc52a3","solute carrier protein family 52, member 3 [Source:MGI Symbol;Acc:MGI:1916948]"
52.8623881494145,-1.79074959429002,0.491992053973336,1.10817480920276e-05,0.000239966075975853,"ENSMUSG00000107902","Gm32592","predicted gene, 32592 [Source:MGI Symbol;Acc:MGI:5591751]"
50.03056362774,-1.77754012951568,0.469230407917296,8.06196176978018e-06,0.000179792791249344,"ENSMUSG00000042064","Myo3b","myosin IIIB [Source:MGI Symbol;Acc:MGI:2448580]"
422.385340388037,-1.77317534317282,0.209070665218548,1.31859141171328e-18,2.68333352283652e-16,"ENSMUSG00000033174","Mgll","monoglyceride lipase [Source:MGI Symbol;Acc:MGI:1346042]"
21.7008331966568,-1.76800611396719,1.0279610912836,0.00150560493099247,0.0151219142480163,"ENSMUSG00000015405","Ace2","angiotensin I converting enzyme (peptidyl-dipeptidase A) 2 [Source:MGI Symbol;Acc:MGI:1917258]"
20.2424162630839,-1.76479921827742,0.961258876147049,0.00143850814688901,0.0145870916729832,"ENSMUSG00000028713","Cyp4b1","cytochrome P450, family 4, subfamily b, polypeptide 1 [Source:MGI Symbol;Acc:MGI:103225]"
15.483262493958,-1.76451072679035,1.17302574957493,0.0030101961381036,0.0264118532293774,"ENSMUSG00000025383","Il23a","interleukin 23, alpha subunit p19 [Source:MGI Symbol;Acc:MGI:1932410]"
41.1131639426341,-1.76326029566674,0.789801391789872,0.000342586117508484,0.00452436002385098,"ENSMUSG00000041481","Serpina3g","serine (or cysteine) peptidase inhibitor, clade A, member 3G [Source:MGI Symbol;Acc:MGI:105046]"
38.9647018016289,-1.76291482159589,0.534204799655226,4.87869283543968e-05,0.000876305228656507,"ENSMUSG00000074796","Slc4a11","solute carrier family 4, sodium bicarbonate transporter-like, member 11 [Source:MGI Symbol;Acc:MGI:2138987]"
192.45903189577,-1.76198839505096,0.295648934601813,1.03640892456838e-10,7.70124938637782e-09,"ENSMUSG00000021032","Ngb","neuroglobin [Source:MGI Symbol;Acc:MGI:2151886]"
45.4231629939372,-1.75487007430978,0.548456493861429,5.09215620722211e-05,0.000906464546311466,"ENSMUSG00000052544","St6galnac3","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:MGI Symbol;Acc:MGI:1341828]"
232.808902673479,-1.75443056819707,0.263772642584938,1.42390956762075e-12,1.42454595178505e-10,"ENSMUSG00000045761","Togaram2","TOG array regulator of axonemal microtubules 2 [Source:MGI Symbol;Acc:MGI:2443498]"
97.9420126500518,-1.75040608432232,0.341291175780768,1.7733184696422e-08,8.10117019243688e-07,"ENSMUSG00000032537","Ephb1","Eph receptor B1 [Source:MGI Symbol;Acc:MGI:1096337]"
72.3026681016337,-1.74905655844184,0.397297432097112,6.26117635436275e-07,1.93319217506773e-05,"ENSMUSG00000032503","Arpp21","cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]"
42.1097720547541,-1.74776057907484,0.535760581888115,4.95089708192371e-05,0.000885720928502396,"ENSMUSG00000039809","Gabbr2","gamma-aminobutyric acid (GABA) B receptor, 2 [Source:MGI Symbol;Acc:MGI:2386030]"
52.9577238266758,-1.74661892717079,0.586122235607232,7.18612795458498e-05,0.00121519527300007,"ENSMUSG00000024784","Gpha2","glycoprotein hormone alpha 2 [Source:MGI Symbol;Acc:MGI:2156541]"
60.2749054372235,-1.74629608428674,0.459498646203984,7.08891164436893e-06,0.000160693961680201,"ENSMUSG00000029231","Pdgfra","platelet derived growth factor receptor, alpha polypeptide [Source:MGI Symbol;Acc:MGI:97530]"
64.093119570649,-1.74320891694303,0.457015673317484,5.81825994969708e-06,0.00013539539316156,"ENSMUSG00000045246","Kcng4","potassium voltage-gated channel, subfamily G, member 4 [Source:MGI Symbol;Acc:MGI:1913983]"
120.270933654049,-1.73281340119993,0.33866937095635,1.40802527167011e-08,6.68830678118523e-07,"ENSMUSG00000003526","Prodh","proline dehydrogenase [Source:MGI Symbol;Acc:MGI:97770]"
10.3229930130653,-1.73165352180963,1.80417386580306,0.00506211605638968,0.0397075665080273,"ENSMUSG00000084960","B430010I23Rik","RIKEN cDNA B430010I23 gene [Source:MGI Symbol;Acc:MGI:1926099]"
58.607966946868,-1.73104166126189,0.530455384489042,3.15919072440947e-05,0.000605077941098661,"ENSMUSG00000078349","AW011738","expressed sequence AW011738 [Source:MGI Symbol;Acc:MGI:2140540]"
92.957108867472,-1.73079558440518,0.40873704115388,8.35189168195984e-07,2.50109826489192e-05,"ENSMUSG00000032796","Lama1","laminin, alpha 1 [Source:MGI Symbol;Acc:MGI:99892]"
